"","l.wt","l.wt.1","l.wt.2","l.wt.3","l.LCAD","l.LCAD.1","l.LCAD.2","l.LCAD.3"
"Map1b",4.5821552725362,4.62479333145139,4.75580848486756,4.62477945283892,4.61841506538349,4.40952687098336,4.554958277347,5.1578182229767
"Kcnk5",6.90917185593919,6.95319876081536,6.96909930649779,6.91565132538715,7.10388368102218,7.44851756047936,7.38427572841448,6.03491030298099
"Psen1",7.88059442226532,7.67681593774092,7.72951220258241,7.85190512383244,7.9962648335317,7.82040608474174,7.91868157145468,8.74026301357977
"Tgs1",6.74167930986848,6.56173297896806,6.83057735640179,6.73307045565618,6.8655865049631,6.92507167622207,6.63386276635891,6.37084249472583
"Med1",6.57040426463707,6.44124105683571,6.49340681939278,6.37664127737606,6.23711872829052,6.21003463180757,6.20794256052885,5.14900729463916
"Stat2",7.54440895587149,7.40020761570651,7.31476285910428,7.53858355752617,7.95575610805799,7.66397206805593,7.93117720379742,7.92917299856239
"Slc23a1",8.08153937389777,8.32855993344365,8.22537529565348,8.71016518714562,8.38112141933795,8.5897046029461,8.92346136309001,5.57591530444451
"Mrpl19",6.89769610967959,6.78808824383577,6.60787658482132,6.82224414677748,6.85948962574925,6.84321096008729,6.94837014851251,7.1500616333777
"St3gal3",8.34744409330549,8.01818660044306,8.14206709537318,8.43115670769469,8.19908579952757,8.27336550011449,8.23127646295781,8.65865993407816
"Anp32a",8.36000654356338,8.46747894885357,8.52587148935489,8.23929896506598,8.41591198063255,8.30419462677475,8.32262004699026,7.79055793708162
"Slc48a1",8.12654651618833,7.95957899820371,7.99990272751611,8.05883216581512,7.95015194420836,8.0275300453818,7.97472314440065,7.95273251237675
"Fam122a",6.0195038044472,6.04299442707842,5.99200236953875,6.12500928360355,6.1550584707746,6.00339856012971,6.01098841929902,4.37732555957988
"Pdgfb",6.02323045317426,5.75530041452366,6.18354556687968,5.72490293949769,5.95896314220777,5.88139115179779,6.06570936714352,6.04162498646207
"Pde6a",4.00443361543663,3.97301056323221,3.8400025050137,4.12926776551678,3.93287472626201,4.01956644417686,4.08082341027528,4.02173617386449
"Rps20",4.34106481046051,4.33288727490399,4.27498990794251,4.38229733317237,4.49809391802819,4.54359928729979,4.43371288505804,4.26449402024569
"Yipf4",7.54797642483821,7.60609359393282,7.39894733908296,7.48761674602462,7.51452573217924,7.65034806798112,7.51489280708119,6.40214017633358
"Serhl",6.05473721787132,6.24815174644585,6.32641577021826,6.18780550151866,6.45533534754594,6.50829558582671,6.41957455395509,4.71561770601647
"Stag1",6.48945957238275,6.61792032515059,6.53598898416936,6.49364938725898,6.61238120048982,6.5224128467071,6.42598415678192,6.41303549858812
"Il18bp",7.06609974147247,6.82688859274344,6.46084837064946,7.01755384023128,6.80749557796723,6.45016820231242,6.71424963964607,7.09063095548022
"2700062C07Rik",7.00383989301752,6.68819141099884,6.82439855434687,6.77396534585545,6.8478054737706,6.92609741408518,6.83375170379032,6.92299463169086
"Chrna6",5.34484598033904,5.11577731532653,5.44815645659247,5.14271205546032,5.08906677782443,5.02212608587097,5.33559764123282,4.5935821696542
"Mrc1",8.43116285181742,8.83040048399607,8.2300195708091,8.90993117521524,8.46076971234245,8.2049292794032,8.14710909831141,8.41993423016505
"Rbpjl",5.68420365208221,5.73787892770309,5.83501867081949,5.52607782848342,5.93909061330208,5.60575290416519,5.83057465651299,5.65188643272421
"Pcyt1a",7.99248157089338,7.9662319988717,8.10470366945144,8.16529475592247,8.1666352400182,8.330950984904,8.18440265891298,7.74971526359264
"Ncam1",5.0411610265187,5.09785835222004,5.11120317864351,4.99664371890777,5.04362420686282,5.13001239641348,5.04497099458887,4.89841366310881
"Hcfc1",7.37196777124002,7.23900419022974,7.23448286235515,7.27712973714968,7.21999668692256,7.23713277940647,7.31858291990844,6.36275285927114
"Dnaaf1",5.13364520518577,5.05602363845573,5.27613460648827,4.96602536771298,5.07830330628665,4.81355998666786,5.0555292345629,4.71858312379153
"Add2",5.70511737128975,5.65755135819107,5.81765026097988,5.57478416376009,5.67395299755169,5.54885094944428,5.62744656868643,5.25267073020592
"Nr1h3",8.854143114301,8.76219943528496,8.85183622502747,8.72922509518897,8.87475301810275,8.90193081057615,8.94031905955349,8.80617522989388
"Socs1",5.0953627141998,5.03405958516705,5.16748811609894,4.82586432239985,5.02157122548749,4.99663685781129,4.78461024428947,4.82522532975714
"Rcan3",4.57954095782652,4.70654994673788,4.61792743811394,4.70172749763636,4.62134359728881,4.58197841801244,4.58619154396141,4.55476613879597
"Narfl",7.90074915411924,7.73179867284522,7.802958443831,7.77004142609067,7.89809707395184,7.94950773632503,7.96857642755003,7.80465313711393
"Pde6g",6.22388673652319,6.15236486022015,6.27867242913877,6.14143636741557,5.92480901263578,6.21044075712493,6.05466400509625,6.11256503012502
"Tor3a",4.93309154955637,4.77355688478444,4.86593133170797,4.85085466804846,5.06679025601263,4.88896583287562,5.15263135175945,5.19043628996958
"Akr1c12",10.0410288135525,10.4428993281833,10.321407898281,10.7030590296766,10.3946476017513,10.6712832647693,10.3959478200911,11.1818808761523
"Il21r",5.98449989685125,5.88790229614087,6.13378050548711,6.01792970031054,6.17751549519767,6.13392156591185,5.83285090900602,5.80178788680402
"Ncoa2",5.78378297874813,5.93990849905556,5.72315687716899,5.85710531202027,5.71989010032053,5.86137479576347,6.03446202850052,5.91702746247105
"Crhr2",4.83635919132737,4.56389732220954,4.70642644930091,4.54991462976469,4.63167190437111,4.74395641215034,4.58986413661637,4.2321864311999
"E4f1",6.27435541474888,6.12714335701445,6.39685014690222,6.29141661584029,6.28243109394888,6.02935503894428,6.13994551241144,5.99568365584217
"Cdk5r2",4.48010546013972,4.48010546013972,4.41855806487574,4.47132255224042,4.78674846411052,4.57827570578107,4.40993260885711,4.15220841040622
"Myoc",4.45942161810292,4.41371237286662,4.55039775716001,4.47111708012953,4.62733242567697,4.71262893123938,4.49573500245565,4.27430535151507
"BC100451",5.8867783121326,6.13185408035913,6.15088315004992,5.81253288040319,5.58910270956897,5.45721153819106,5.68491801758279,5.99203824413832
"Smad3",5.45743479340525,5.58923379246361,5.73894906735828,5.60683035919483,5.50007303388933,5.56685201226779,5.65017712424454,5.5520462413435
"Pcdh12",5.15132521469191,5.13958790021023,4.99336237804678,5.02626138214426,5.13150408722606,5.07139971927069,5.41551159465635,4.85674427454477
"Serpinb9c",4.11692167221121,4.09629432682709,3.97264987792161,4.09049055209501,4.01406342124631,4.03203492390171,4.07335398069725,3.70266529979501
"Dlx3",5.75242046940447,5.79322307042504,5.69059334276431,5.52623879107909,5.68522302255035,5.86907025119225,5.74284214950672,5.09992033493215
"Cnr2",4.82688234040701,4.70150275910723,4.51448916946543,4.73224786829969,4.36638971330746,4.77283526893475,4.6914921229225,4.43730025808819
"Htr2c",4.23552565045286,3.93635375308846,4.12296006975724,4.00406510203276,3.92839505472197,4.10387190295589,4.0088653872005,4.13949970094535
"Grk6",6.63842570466949,6.47571243879033,6.7319951672609,6.79414783810506,6.66430220773396,6.52285048495381,6.75169405810207,6.00717172545046
"Mybl1",3.80963854878337,3.65063096580335,3.55559470400607,3.74184629791283,3.40990356189716,3.62453913589647,3.65904851723776,3.71446995607586
"Vsx1",4.88161110452093,4.98599028509324,4.81213098447088,4.74698654760345,4.77250920336749,4.81766868634214,4.87074793233567,4.66130547183769
"Ccl24",6.28994694085112,6.87639422017974,6.55113514508407,6.57659106638059,6.68996043990095,6.56275506236903,6.73042625277357,6.87521695324028
"Sall1",6.1292453002816,5.81202221147326,6.30332851111128,6.08064082327823,6.40890933507651,6.34000110391879,6.10675860504036,6.49123669343528
"Kcna7",6.20676130152128,6.33222152380798,6.29788067813049,6.03714761122518,6.15988586454342,6.2779302733787,6.33992961608091,6.26238006664966
"Ptger1",6.572762063069,6.46960742818905,6.47915738643254,6.22652949189203,6.14516161988815,6.20140891257902,6.33695494178138,6.03950406724292
"Cngb3",4.43377783773163,4.42339805815418,4.33595603036243,4.16676669346798,4.00953206618362,4.2774515952901,4.34788558675694,4.27986007259917
"Kiss1r",6.01216973194176,6.04865165059918,5.93591355959778,5.71498110457825,5.6879329862522,5.63405700779083,5.9215960448357,5.78205586885609
"Ceacam1",9.59511471378904,9.45493901529452,9.46730082682421,9.45414059625234,9.66771555153051,9.51801415774136,9.72920280376912,10.175169023165
"Klrk1",4.65515235650895,4.72920654735927,5.28862618166541,4.56687206933813,4.84498263487474,4.31103272427651,4.84561865833853,4.90187356641841
"Apc2",5.71047833649429,5.47557061607568,5.46559367495693,5.66904866238051,5.51455105885035,5.62406702804685,5.55278000595531,4.7378997432805
"Atxn1",5.25221872383505,5.2775216719928,5.10869882416286,4.89337060866144,5.17143291147021,5.12437346668005,4.89233637733896,5.13289207904191
"Itga2",4.39340356928342,4.52271082859748,4.86613084941386,4.48656185884786,4.41836362771723,4.47521876713934,4.07609838868518,4.20797825541078
"Dpysl2",6.00992914074442,5.77933792115052,5.67092039213396,5.54151013124177,5.81573918287476,5.80034825797674,6.07845835059532,5.61147399219895
"Kcnj2",3.71125656695855,3.85375378092956,4.0494312508106,4.08227152149597,4.14804454790724,3.99207972388913,3.96867370429262,4.00839133002281
"Agpat3",9.70920279120289,9.71562383506007,9.56182577632857,9.58765988360949,9.62707138189978,9.51252841746132,9.6012773654639,9.65471174118172
"Fam134b",9.6910399160397,9.97839321719737,10.271419547969,9.52603175955524,9.17922690711063,9.737572626902,9.44596693804944,8.53269574174436
"Pou2f3",6.92422770770075,7.08384903538249,7.01444244573033,6.91159344172057,6.98542591418352,7.12194404423602,6.94822307169572,7.13449953128602
"Foxn1",4.83607677160419,4.69457630359707,4.95769307130632,4.80859613620045,4.76086181852934,4.92470886332094,4.77460723193827,4.83853956709843
"Chst11",4.20815185772723,4.27817674682191,4.51419019467029,4.44052796206357,4.38967556043898,4.3956622436644,4.26183511808764,4.53941537083158
"Cacna1a",4.84111605042725,4.64892998736079,5.01566631313396,4.89595953789912,5.15824182602922,4.96275479356523,4.94347804454402,4.23073101322586
"Musk",4.9854044751426,4.99199005359688,5.22846739957771,5.00984093129845,4.91957906562923,5.02545985486448,4.988208814289,4.98990394167432
"Ntn4",5.71148160846466,6.02400534100068,5.99967242595532,5.76531079300855,5.94689511874097,5.72150609439387,5.90494152107596,5.70265865145119
"Cd33",5.09588004167906,5.30887887026033,5.23647922459859,5.07661240853474,4.98654318382096,4.83712289205779,5.01839827492673,4.8348102030483
"Zscan2",5.05938720831333,5.12250417370897,5.06560505274835,5.04868791636244,4.96315096108646,4.7298679754884,4.72995229760683,4.7541980498172
"Kcnj11",5.31056450623101,5.23850715748325,4.8765305999207,5.1494726968738,5.03484341175308,5.3424306518693,5.25976035940805,4.8905162477769
"Rab17",7.56808828789078,7.6760875045225,7.99599087136877,7.99326704629996,7.77499926509307,8.05910887802011,7.76862406465957,6.78389885066949
"Hnf4g",4.29641750326953,4.2975134919999,4.25376074580537,4.01425780063697,4.273194940144,4.10833492856351,4.21782566645086,4.52820772390818
"Prkaca",8.3511562543645,8.21175954104106,8.1685324294103,8.35486221530605,8.47417642564478,8.14112098943337,8.53549763564112,8.66166688128979
"Cacng3",4.60376839709495,4.87117190972303,4.58455229623187,4.55509567042972,4.66136071737919,4.65904229296496,4.48189447288088,4.50717741519803
"H1f0",10.2422183577171,10.1454381769643,10.4388361305794,10.3335471733324,10.4943059959735,10.6469058871845,10.6512320616432,10.250369129551
"Cntn2",6.14209643494244,6.48122449899149,6.14675622026945,6.44872002491783,6.41078034598062,6.22032356954671,6.32154230272292,6.26607213611524
"Cldn9",5.5945010759813,5.81822775820095,5.66843374361943,5.4146304440628,5.54449945083679,5.62577014351798,5.24576811995618,5.39191574804739
"Gli3",5.43847843357548,5.71349140940273,5.47398655069235,5.51851269898297,5.55665830940022,5.37635898057719,5.28241719321626,5.354937514496
"Tlx1",5.31304507243318,4.92584754792701,5.24174551312806,5.16403481285958,5.71439739110986,5.21228606347179,5.24680044237957,5.03286550695519
"Sstr1",4.43697785613101,4.35386659927378,4.63453344530964,4.36396455145386,4.38967556043898,4.52471734291712,4.25520325048689,4.39912596616015
"B3galt5",4.07108732036591,4.33242559601316,4.10727215593027,4.44705002317265,4.02881426576957,4.13589763207398,4.16632604147951,3.94844816041794
"H2-M9",4.70720958105059,4.81315283444592,4.77104712487642,4.53347401795807,4.76538940873327,4.91889423700027,4.71214777113947,4.77028087632615
"B3galt1",5.51953394759265,5.4564152842598,5.04871766494075,5.75608456251078,5.53888782270985,5.73274316745359,6.0451358782816,6.20340732479285
"H2-Bl",7.31322671127744,7.4858274575439,7.22909921931563,7.63538554578133,5.35778232481125,5.12691600443159,5.38911727615075,5.31845387277695
"Plagl1",5.43525948958115,5.79292669166024,5.64099036022912,5.56135018117089,5.56113359622817,5.49808194741438,5.61298178586036,4.46243192544009
"H2-K1",7.38327409788536,7.34662772594758,7.4464120722437,7.14119191971967,7.29476445988932,7.1325925732243,7.2615923992556,7.48528907220003
"Krtap12-1",6.54593745057172,6.66178455960642,6.70072437263038,6.58086118849203,6.44977293511531,6.34964255075009,6.41940068279883,4.31301542308685
"Mid2",4.93447684815749,4.87866600439993,4.87802110796626,4.7887387928807,4.95163171279702,5.11792190026245,5.18399869143291,4.85674427454477
"Cma2",6.10732735972223,6.03807166459056,6.10311845230518,5.68428472377373,5.89000603430082,5.87858869089809,5.9987406991269,6.00027949508896
"Krtap5-1",6.08137501685222,6.22194053584203,6.2823325255952,6.1188651995,6.01082050347537,5.90633972959866,5.98337558169459,5.28529737921339
"Pvt1",5.3101284153969,5.35972126547933,5.34663830324105,5.36653481965211,5.08715343485256,4.9227789808933,5.06470455833898,5.29833022641638
"Magea1",3.94942016649726,4.06930458029059,4.02385954285972,3.72367574155633,4.02717112942907,3.78730990128053,4.03865249945576,3.86343312141126
"Myo1h",4.8797249759525,4.90868616208521,4.83534334335506,4.41455643808237,4.51276586823211,4.58016068330445,4.80104066903486,4.8180489943628
"Efcc1",6.29077908054822,6.06507485620742,6.11291414443715,6.11616136427781,6.04198795008395,6.00958108507789,6.05281537980308,6.02309031132447
"Dntt",4.68766728406861,5.11025250900883,5.00711463150492,5.24114014385815,5.53076148314585,5.17811573072344,5.40818805304648,6.91893674131057
"Ammecr1",3.67984127697953,3.83004565970319,3.70797848822437,3.58898429317615,3.67486352845717,3.66867682415684,3.71990701648799,3.49794569886967
"Htr1f",4.37820911110353,4.62243750207723,4.26734065400007,4.52395908161167,4.63576216765002,4.59635538443001,4.54308318392572,4.81500289937609
"Il5",4.35906561787227,4.38094806616699,4.36526727977301,4.65823885084565,4.56233982193182,4.53601888457251,4.80043743881109,4.75028234436363
"Klra15",3.60753674494121,3.50193409891505,3.32405536657436,3.69651079751116,3.45122509354052,3.44756656795315,3.49636008155636,3.42288341261403
"Atp6v1e2",5.48405464844324,5.55474140093881,5.63618661274321,5.5086527092524,5.59884500149357,5.2444782376095,5.406890361956,5.54048104776743
"Hoxd12",4.48255016411643,4.53952883819836,4.41890234731306,4.66091293382797,4.39910176074287,4.54747105234973,4.25678068922612,4.64486364697879
"Defb2",5.16748811609894,5.16582537463628,5.2271395708589,5.18899004457526,5.2425227096542,5.15583272105743,5.10885770175051,4.79733370829899
"Sptb",6.13112156964889,6.14767974027749,6.36330223162499,5.88648747310541,6.23734141571982,6.1184290846243,6.10545494403063,5.95058011137613
"Scn4a",5.34701679365408,5.48195793781457,5.60827209354968,5.11112690446606,5.44125365791229,5.40148827876012,5.43240833947906,5.33589695095702
"Vmn1r51",3.64400737629297,4.14598560476702,3.59603693421312,3.57616873714522,3.46424938032732,3.59300757825904,3.57616873714522,3.47211249197423
"5730559C18Rik",6.14437538570262,6.32143027922011,6.35470427165386,6.19383855518553,6.3138369961455,6.33626846089298,6.25832425327357,6.3092274930636
"Ppp2r5d",7.87346072340743,7.70322323596872,7.90158085583703,7.84719092626215,7.92296788118251,7.90953731510102,7.96967224020721,7.8654575706925
"Surf1",9.06365204688356,9.19880573151181,9.18965913354015,9.20969777450706,9.19457909162477,9.37877375984172,9.20124520244766,9.24480730350449
"Ly6f",4.53815552556232,4.78496938116086,4.67289739375924,4.4068755358508,4.4068755358508,4.59323794433462,4.41101839622759,4.52663763732455
"Il9",5.57483000020364,5.62410165517274,5.51219938527275,5.5333437503272,5.76297524728891,5.25714869381207,5.50703091948236,5.37415835358016
"Il3",4.32701586617086,4.40940763735774,4.26388451884867,4.47558455012451,4.43152474881655,4.37908893254824,4.43249132374968,4.44146010730872
"Col2a1",6.41745905264177,5.91232682694063,6.02687984790905,6.21215822113399,6.08425862422938,6.39576580490146,6.20285798591929,6.42168179127395
"Rbm14",7.25503495449755,7.2826510227837,6.99345841226932,7.08645402144727,7.27602215087223,7.06730623191538,7.16473974130804,7.23653557331698
"Cd19",5.25125970475344,5.34476129509489,5.45018440509043,5.49117281746562,4.98135232573386,5.48071476303294,5.36820697844437,5.07217741881923
"Bfsp1",4.88666392943406,5.00807672964946,4.95528122786926,4.5891137085229,4.99769349698226,4.85495094169237,5.25703815893112,4.79633714008508
"Akp3",5.03878539942063,5.08783250570672,5.06295211939803,5.03224413552756,5.13588195803151,4.96352813154756,4.9950265375,4.98747868049384
"Amh",6.71187447273043,6.17055904678969,6.1931277083136,6.35681058557659,6.22055864725948,6.60611823683345,6.27164368496594,6.00077636675689
"Cyp11b2",4.87919426374748,4.80720899637939,4.81613779611894,4.70310684743925,4.70435431581725,4.87545635399458,4.88976331795759,4.6244759699794
"Chrm4",5.63945431076071,5.16920748301025,5.09952076562513,5.22207074176958,5.26784894725624,5.73227592989151,5.27069241363989,5.18938630828908
"Sf3a2",7.92370901368955,7.84201843823152,7.87326110319403,7.76759914033,8.05203198050418,7.78012049661161,7.96097246977719,6.30147461155456
"Sstr3",5.19640072772896,5.03161574800741,5.4548720624875,5.21566112576026,5.28760811394246,5.19058088615845,5.38859755408264,5.20602941671286
"Sry",5.54527572777065,5.65942433646008,5.88138181505632,5.48266643460909,5.42744357550861,5.7133831603879,5.56237554295512,3.98193382542966
"Gpr45",4.89217849205034,4.69902229554248,4.70023683875872,4.52871983130522,4.73682975803352,4.66726882807458,4.71430630193667,4.47924330374884
"H2-Q5",4.48089454788857,4.41231917925893,4.67796617874274,4.59284491311104,4.58054253279821,4.79919047788148,4.63964985909363,4.65832569396899
"Hoxd11",4.36031531960554,4.49168445145279,4.47424652700309,4.29665188277005,4.2420292770758,4.3228426178939,4.57362895110689,4.25231838707866
"Tas2r119",4.88124652953788,4.92235666933895,4.83798551324532,4.66829780488457,4.69189736122369,4.6286181793011,4.82510278015465,4.71667242409671
"Bdkrb1",5.14251955293247,5.20290757481804,4.6436743987465,4.99767204755376,4.92580649265254,4.72702407198337,4.89560790130894,5.10707752373925
"H2-M10.1",6.19259917584066,6.68335819529226,6.42795942891915,6.44793701591644,6.32096576691858,6.27828217953273,6.28609657992894,6.2996531241871
"Olfr67",4.14689442966624,4.07519330978135,4.00380612437075,3.95615341756523,3.8868782524133,3.86908432077067,3.96355652170396,3.89473221744225
"Olfr749",4.40025954182213,4.55332658608559,4.59559591460688,4.51223232347889,4.54391576288271,4.39315133425484,4.54589938242336,4.50038141809988
"Olfr159",5.15149355178749,5.03086763209872,5.39616483339329,5.13598912897574,5.03238873615839,5.06707948673944,5.21979480462854,4.84848598743244
"Olfr154",5.05010222370893,4.99547095114875,5.11006155056625,4.83836751343946,5.04065611081713,4.91006324576335,4.85088871386596,4.96491960889093
"Ifna15",3.94291830960004,3.93269372399048,4.06245937219933,3.95750494134424,4.02489329176972,3.78065729106967,3.98973994456145,4.03579755050089
"Magea4",4.58992482255436,5.04753882499184,4.99707987225238,4.43672946225523,4.60664558878877,4.79260733530667,4.56389149703696,4.34484582059373
"Vmn1r10",4.12381267652436,4.34602213141714,4.18418220686771,4.24380112904103,4.18163197199121,4.21535344887604,4.37735422867472,4.23973660132555
"Olfr870",4.51649478858651,4.45233824888548,4.64488890513031,4.65026808782462,4.64348369553934,4.42139816279412,4.54081444695657,4.51190233845836
"Vmn1r47",3.88624645683258,3.86174271467223,4.04886042778698,3.81396266442718,3.80584600167382,3.80584600167382,3.89475656264376,3.91320164290752
"Vmn1r53",4.12323668412063,4.28313162859472,4.22522016442256,4.14962771630931,3.64271497070014,4.19392057769941,3.91687844115313,4.10935554423315
"Olfr1508",5.4308905960965,5.5202145986501,5.16748811609894,5.43877888073744,5.31607059996979,5.29254103461749,5.42255064123925,5.35701659504487
"Vmn1r46",4.12111655189519,4.28638262235372,4.10999450379619,4.25421812846951,4.03705120764812,3.9944341802606,4.1839837893279,4.29131983841647
"Vmn1r14",3.91047191725638,3.85749243577157,3.65898912858653,3.87390068246584,3.64450721769545,3.9125353835574,3.67141317687542,3.63101101068844
"Olfr140",5.31502961201189,5.41255900802846,5.37589506074813,5.33169697700726,5.26400999897979,5.08437386658645,5.43655917883383,5.27388949486272
"Tas2r108",5.72129199099013,5.79791399160445,5.66380021473613,5.68282316307408,5.44358112562522,5.65676978169003,5.65807394879187,5.61425252564071
"Ucn2",5.05915883203619,5.17378097663116,5.03107930747245,5.12884329893236,4.9991721966101,4.9426022372969,4.97324752542044,5.05915883203619
"Hist1h1t",5.08835508433083,5.40423296870139,5.27023458013881,5.13872003873529,5.27125029640856,5.25340416803147,5.40898943765007,5.07940627347989
"Lcn8",4.96490524251052,5.07609513833057,5.25946797215482,5.39795488853968,4.93124625898073,4.73960975756637,4.90215299772802,4.8908767131966
"Ucn",5.85684967775159,5.78313114689778,6.03583007283502,5.69774007548416,6.07051706086005,5.67216687839129,5.6423592521143,5.6423592521143
"Orm3",5.9118027753445,5.57151754657651,5.8462323837041,5.53144737067821,5.65600876363763,5.65370696318628,5.4312181728215,5.34555913780921
"Pemt",11.3662452138079,11.4007568766938,11.5295200121307,11.4069337703687,11.6629620466523,11.7019386397707,11.664789161873,11.7654790530162
"Ifnab",4.23115726862537,3.91797831964415,4.1710682047996,3.99162387983775,4.01902292308704,3.90451646785772,4.01717427360239,4.13315306533191
"Ifna5",4.85451316858039,5.0574044778037,4.92138143841494,4.78933999458699,4.96430588454078,4.74994277677275,5.04006106382906,5.00307956980822
"Ear4",4.21277522335455,4.47554162082597,4.22884654385926,4.47554162082597,4.1207618291707,4.28503417370837,4.4963379012216,4.30554771583746
"Rnase2b",4.05285354032617,3.93963816674218,4.05683511105704,4.02705671231812,4.02066042780419,4.0210838203154,4.11051901460852,3.89051488589111
"Hbb-y",3.96978147806949,4.00362469271932,3.89631906553466,4.07145864436738,4.0294194021516,3.8775581273391,3.95319609882941,4.37091347814839
"Bcar1",8.00875819121756,8.17424795587293,8.42880853201072,8.47409451470778,8.08469081532391,8.25361174282804,8.30270661349657,7.0373081963176
"Gnb2",9.68466473832611,9.62877742207054,9.79223539247128,9.86035063342289,9.7809515042364,9.72713560555913,9.90436833444169,9.9975357346274
"Bhmt",13.9784049800595,14.0772456697961,13.7485628072956,13.9991121312665,14.1319903587287,13.9029875080346,14.0501891077744,13.9888696267181
"Manba",7.20114667332433,7.2067780015344,6.99954322454831,7.28685999130848,7.46041387426083,7.52910191803201,7.53202101751476,7.59654662059097
"Ank",8.36109163043226,8.53748039191517,8.61738687047986,8.85005850554288,8.44178958323615,8.75856309096614,8.70353029268533,8.48164179600987
"Slc2a8",8.65653988099632,8.39091492260563,8.72144125832322,8.62613490477924,8.61099620140613,8.61872671618228,8.61099620140613,8.5332432069479
"Qtrt1",7.06109680472251,6.79956242587358,7.05279734230247,6.52759499726872,6.82826662243147,6.97513099824028,7.10692217585226,6.94129227136857
"Defa1",4.47935765817927,4.29681785255164,4.53634066432578,4.31156872405005,4.38636972603761,4.35604194446947,4.10868502607294,4.06245989028739
"Calm4",5.40791659736833,5.45987694920334,5.21243568493981,5.37760167550994,5.42797182817991,5.13972487464315,5.1137227910976,5.33398431506002
"Alppl2",5.84635427999854,5.99068666659014,5.9546749730327,5.74248394362374,5.92367044651148,5.77811790563352,5.66983649467567,5.38162611031546
"Aebp1",6.62756737065933,6.39861151364435,6.75843473229833,6.2124056256954,6.49076874404958,6.57933331770735,6.69127839049408,6.52694127185805
"Gm3837",10.1196871371461,10.0219926635463,10.0083979469664,10.1205101878745,10.2742452351299,10.2792883470452,10.1380902677608,10.195133235478
"Gm14085",4.66361332048992,4.79571968129357,4.80250452624929,4.42015979090907,4.49906499444006,4.67058085172843,4.50157117915307,4.85354620660538
"Vim",7.05240731529852,7.05989296141159,6.61701574313197,6.89763567228997,6.50314647015689,6.86839123465811,6.42069500559438,6.94995304388495
"Secisbp2l",8.09761458875209,7.99553884504642,7.96749923530139,8.04794381712838,8.28426055849186,7.98871405156529,8.3118831002397,9.31272318384067
"Mt4",4.1308518158775,4.00214099304467,3.84388990506642,4.03697009007634,4.14895053196372,3.99083998463353,3.91541965040994,4.04045482275087
"Hps3",6.86864713708175,6.67734868569018,6.65956403934057,6.95211500201929,6.82898191918508,6.65455483437343,6.97039457334137,6.93291569896334
"H2-Ab1",8.78180182098663,8.37983291032779,8.15766762775321,7.75383348230866,7.95362033904939,7.07842656167846,7.45313677204384,8.50673966034126
"Gng10",7.90568538186518,8.01905057562907,7.90196422708507,7.93891712689709,7.61093328842823,7.52158497237969,7.74156473579095,7.66058640270898
"Myo10",6.75337615566648,6.73454710129715,6.90850818187298,6.8995492915927,6.7900968870449,6.91093120466125,6.9867536006173,4.83792644398035
"Ctsk",6.12774036367014,6.19508033636196,5.98857017540872,5.94758130363644,5.84315011023926,5.89001939029995,5.93465236705614,5.94859598866768
"Spz1",4.58362004971607,4.54280845984915,4.65430452141316,4.35907271831354,4.42190930004518,4.37128597926553,4.42682984496289,4.38538741054032
"Ppie",6.84592154040662,6.97423645329573,6.86782506858451,6.96939423488318,6.91733460174142,6.88609551458327,6.62423705497903,6.76879118789784
"Rgs7",5.25148297870346,5.06560505274835,5.31889055106466,5.24208931670614,5.44142627659949,5.40222930372363,5.40119747706527,5.43035506400431
"Pts",8.03985111891164,7.96456151538521,8.17232709157574,8.10403912570721,8.43530846890912,8.36710263229751,8.27363682410253,8.48665621683433
"Tesk1",6.98596622537606,6.61922077540465,6.78321264853607,6.91036942441745,6.95263048588263,6.64883952883559,6.82516092635318,7.02463527854394
"Gabpa",7.87701772038745,8.04582479274818,8.0960048047689,8.10007331539272,7.87123965838613,7.95343019882772,7.77453160091139,7.16977791920063
"Atxn10",8.96511470149144,8.92349981552376,9.00891195963112,9.14781196954043,9.19169716304023,9.38727646247911,9.26081354118473,6.5058097441002
"Cs",9.88340945065298,9.99335299122362,9.72429392478359,9.77500341469531,10.1838423059165,10.0851405241245,10.2763155345811,10.1660881208258
"Map3k11",7.351208164966,7.32604264917339,7.39891723237037,7.36522394911147,7.36313821652633,7.37280517505746,7.53167246564579,7.48835842678865
"Dbh",6.79105085551574,6.79105085551574,6.60753440736801,6.44607919108091,6.53405381852235,6.30387789854673,6.41996759138584,6.42888924533303
"Cryba1",4.5706347569451,4.5258045438423,4.31706046274858,4.46138003910352,4.48601344681092,4.44990249699408,4.33453323754389,4.42973378506443
"Atrip",7.10616403410058,6.93835731315302,7.37740897950958,7.09584669376407,7.44186164943715,7.71807723784861,7.68250988310237,7.81188777458904
"Col9a2",4.53894471789466,4.53676182308326,4.55734017787265,4.48337126200091,4.55823370950354,4.55613226202009,4.94468357869768,4.66833547867174
"Cdk5",7.55892377023135,7.51132568724903,7.61212340996531,7.62203940636696,7.63151624018871,7.76056334626912,7.60470961356357,8.3261776451949
"Smap2",7.57229519197113,7.63064048441693,7.66296339918102,7.72403048636879,7.60798463100629,7.56513696925609,7.66849473033346,7.62959049259102
"Tceb3",7.3495022639519,7.22386260230845,7.34120827782043,7.21024673694218,7.25917614720044,7.34591200430771,7.31460942031367,6.25494008810616
