"","b.wt","b.wt.1","b.wt.2","b.wt.3","b.LCAD","b.LCAD.1","b.LCAD.2","b.LCAD.3"
"Prkci",8.17250411696857,8.32730836446522,8.0355971613449,8.11179799434979,8.26709977761072,8.15286966179966,8.34955532036651,8.2119989617978
"Heph",4.54853588363251,4.43000266175743,4.33128644745234,4.55199950091323,4.7380214408143,4.8885898889606,4.5369797205903,5.43585258106914
"Dnaaf2",11.5667266949179,11.1736812582834,11.1896046793534,11.3237848765769,11.4005765665845,11.3765363739799,11.1429071481354,11.2446422971518
"Ccnd1",6.72560635827123,6.88137475433489,6.80575216786605,6.6781110250053,6.62876674325864,6.48439961483548,6.33945738804923,6.40620675187616
"Mrpl54",8.0928696984497,7.85276025973564,8.09595194483872,7.95635942857002,8.13856322841697,8.13249880424698,8.04256631333538,8.03927989218386
"G0s2",12.3962630638669,11.985340107717,11.1578196500451,11.1611728322624,11.1594095752535,11.9928970297572,10.9580478288262,12.2312640888482
"Krit1",7.10836941100178,7.30006312278117,6.67461869190808,6.9423899355603,6.79942177148505,7.0529284893494,6.80931758387266,7.28564403497547
"Lsm8",7.82688903752244,8.00774941507202,7.98392344261205,8.19364929635709,7.91708422787976,8.01031588892984,7.79700759366745,7.9730744122735
"Zbtb22",7.52699892171728,7.44011204189728,7.7876553216413,7.6213049399357,8.11068912223763,7.84646561013683,7.41791916416988,7.24618288610589
"Tdp2",7.62708331389952,7.81097656072269,7.2928371373492,7.65677778876661,7.48584218625707,7.59240059913018,7.96809150104808,7.9247975422463
"Taf13",8.94326492208528,8.68505192261979,9.13599677055083,9.10817043034341,9.14776421070806,9.1741057591519,8.99847413509434,9.08414932684686
"Cxcr4",5.33126308338146,5.09709834663876,4.29038046174862,4.71424678174122,4.23868369709026,4.41395376361291,4.42303278834362,4.64333060680805
"Mcm3ap",6.68362473879199,6.2555108546383,6.641773166315,6.69470549914771,6.84061572849504,6.65929509675246,6.38783734636659,6.77889105313033
"Chm",7.80141167474999,7.79745382765814,7.43949697932972,7.53270774022036,7.99276214388535,7.68020724565352,7.37366108626916,7.77654739069354
"Stat4",4.9120464603738,4.76907206348018,4.72747897678079,4.51400229366972,4.62663981505372,4.33277279976085,4.69107627108022,4.52319151223098
"BC094435",11.3684797244759,11.3972997402021,11.1597548067036,11.2451648852774,10.3605097942184,10.8070793184395,10.6452025876411,10.883553539653
"Hba-x",5.71522522828928,5.67427493555814,5.94005062530625,5.79096799757868,5.74101018650355,5.80727479873314,5.80922027961089,5.73984478212122
"Gcdh",8.73588558073868,8.63513185536052,8.497377365689,8.81132411399918,8.58790488783481,8.67933846212522,8.75679207132028,8.81302646433236
"Lrrc40",6.92542020735934,6.60000847333828,6.46271133064715,6.97072840218006,6.95233245965068,6.99068830013252,7.15947237139499,7.12835733421446
"Ppcs",8.21692892336848,8.22423842081094,8.40587509340575,8.64007518358252,8.21429879177287,8.28981639449762,8.01237899445833,7.87297351416405
"Rdh7",4.57864139069766,4.63907526452687,4.65871333905509,4.77389096656051,4.56177854991451,4.84697724218067,5.11890134097773,4.58342310557597
"Cish",8.55297182039672,7.11527862510294,7.45323556436399,9.37587358499448,8.09034344414416,9.22017577989372,8.67655656154945,8.2714118556776
"Parg",7.67467786431289,7.59537647323678,7.64939400849667,7.59171770959386,7.76478005131911,7.65627196883196,7.32782602292233,7.48065046795142
"Tle6",6.11761899999969,6.26373811156722,6.34032539052942,6.2075729328974,6.08973033283694,6.38098573403081,6.36375473178031,6.10629839723847
"Sept4",8.33957862601764,8.10572050085145,7.72984265342583,8.05253023050623,7.72309925046532,7.71169429590222,7.84568354728088,8.19769857599171
"Cpa3",4.77787925313438,4.88303081323504,4.88551706539941,4.82888124949122,4.69213294891099,5.04544406291725,5.00289587175801,4.8520383008761
"Bmi1",8.32463786022409,8.16784534612102,8.33597566640662,8.34534547510092,8.60222578760028,8.54119208180898,8.23019568668163,8.39238921224581
"Cp",7.58422583413933,7.23293998622156,6.84657492596698,6.88783080338954,6.62467119680442,7.36936374817075,7.17863944142522,6.94163938501002
"Hprt",9.23506835442402,9.25521957849742,9.14448261078424,9.09745028050025,9.37575721081623,9.35222342581867,9.13033206727617,9.3709592703646
"Rangrf",6.84688377364113,6.96063808403938,6.85076237534507,6.74503277445572,7.35833445445743,7.30130485944106,7.0180315531065,7.1792287735457
"Slc3a1",5.06396393568878,5.03241672881339,5.05110450831401,4.82926942299651,4.8471912771131,5.07188899395771,5.04518738350329,5.1509809291356
"Snai1",5.28149937441741,5.28571743178699,5.44341950667475,5.13444184579505,5.28424686048461,5.22816221109344,5.21689327227459,5.54966541306158
"Galns",5.80738833551831,5.72255323930778,5.99648711482821,5.3289819396525,5.91250520495485,5.90462590376004,5.88793521082799,5.53112845980865
"Nbn",7.76813270448959,7.83416035514585,7.3375228944843,7.53645759094683,7.97031691427727,7.66869547187641,7.37567572810326,7.82946207520517
"Fbxo32",6.09212731199322,6.44719769476599,5.87973810894716,6.47191216267316,5.71116607787739,5.73947042568173,6.23006699520394,6.18929135489701
"Ap3m2",5.43370012348324,5.70316489057291,5.52005505320035,5.81444493470667,5.3923236514294,5.44587677766861,5.77183708292173,5.84449285002972
"Car2",7.99388553176273,7.74709658887489,8.17020519770534,8.06791105707329,8.37886328065837,8.35810091601935,8.37332529997981,8.13552666141375
"Rbp1",4.86626148813744,5.19829231151303,5.10870693570564,4.80735873488946,5.08482734729638,4.84412715200537,4.86470512430416,4.83742670496309
"Col15a1",8.15691482012696,7.90895463692076,7.67042632008298,7.63689087832846,7.47898959600559,7.37007192905635,7.32106546608279,7.44970233586901
"S100a9",5.24188848863908,4.8756189793367,5.21277141094556,4.91331248067823,4.948505910551,5.18315406874077,5.38635116933736,5.09389393824392
"Pml",5.80370761359217,6.40475413902792,6.35452892689616,6.384917719203,6.16584394178986,6.1276784664058,6.53406761156224,6.30213842855531
"Nrbf2",8.07069200447296,8.41031650992776,7.74430219554988,7.94372697381665,8.10876854431124,8.33853628527778,8.8607196701025,8.9220819213842
"Copg2",7.38588896841313,7.40869139893135,7.13150552770102,7.41990289013368,7.38538504624176,7.50621656296837,7.60066552439578,7.63217455362796
"Rad17",8.06714627702295,8.06377983854295,8.01066024314814,8.08010301017439,8.48512553651302,8.39655880257163,8.15669062515188,8.12718200586747
"Atad1",7.55023939458011,7.62652329023677,7.77894642819403,7.6008750739722,7.90134583599841,7.92694435605886,7.95408694646731,7.88182074786405
"Gjb1",4.89805497939067,5.00261348543855,5.19995981489142,5.04083342005754,5.11163954978504,5.07055484189022,5.27126051346701,4.9217021699097
"Mog",3.83650043095375,3.91885446184666,3.93506271630779,3.98051790837044,3.86165399396016,3.98820231432312,3.90898012388518,3.92368393414901
"Slc35b1",9.47402089637851,9.42181021109169,9.52767853921747,9.58852669826036,9.68493547501728,9.59413241219966,9.28546614455794,9.48271270143151
"Atpif1",6.82268912868657,6.49075741835469,6.25866344137065,6.56820551274032,6.58475802929427,6.54006932192756,6.42826071754384,6.77799295781941
"Gm5093",5.32309007834531,5.23499633815405,5.2864188865745,5.2939920747323,5.1379447078419,5.4976630410681,5.29850381136683,5.50020790231962
"Stoml2",9.73319246901383,9.64426513585345,9.80303187896677,9.76640136275646,9.86537459362072,9.89689158585605,9.81398587909227,9.64247889491248
"Srsf4",8.56398767799363,8.77873227322163,8.18109907126184,8.29688363692567,8.42481420108046,8.4690475242569,8.57244963237255,8.60750675566088
"Ciz1",6.96661619126287,6.93286752344786,6.95193148025713,7.20704126976212,7.15510601188102,7.1844425686458,6.96090365327811,7.17216634970579
"Txndc11",7.82946207520517,7.73506828516627,7.69604446239392,7.90269189975584,7.69753455037848,7.97006130014616,7.26749506720154,7.7460546008937
"Slc7a9",4.54405212937361,4.60758497503672,4.739508608277,4.63574452567054,4.41190724467011,4.64161059055801,4.90195989625266,4.66157438197446
"Taf10",10.3238125111626,10.2456732030992,10.2177294650801,10.0770406666367,10.2554598971251,10.3061914805608,10.1319428511257,10.2867049113077
"Runx1t1",4.27494802695004,4.06335715543851,4.40711083128411,4.29580312715028,4.17761854142807,4.33818549097756,4.23634914536664,4.34479803820286
"Plbd1",10.5729035914213,10.4329863323229,10.6071767880319,10.7019710749973,11.3960600288619,11.1206588936077,11.0210828261906,11.0909605808681
"Gm20604",7.71238894906991,7.60427811787638,7.77628128650492,7.77658745999518,7.79469008231836,8.15848649219694,7.78813121822595,7.63669544860675
"Cd200",8.01308255325328,7.99546863331566,7.54819106820123,8.18930420550311,7.89833927525527,7.9606723687302,7.52242515072172,8.1544419468887
"Aldh1a3",4.89539931501887,4.87637145024813,4.9084428695224,4.7842453634698,4.82253147056975,4.67060545572909,4.79879001341748,4.82294378353653
"Sema6b",6.14438252409166,6.19232319706179,6.35540244223903,6.68660445350983,6.2998732451085,6.2792688435418,6.18372866363977,6.27032997877304
"Snx5",7.51038032161169,7.46220199718796,7.74349082823393,7.67032582668366,7.78531439441005,7.67261177704269,7.72929862465269,7.84837361742843
"Cyp2f2",5.41570374654348,5.69643735138407,5.87251519779389,5.32802823963789,5.47669598715391,5.89932105299965,5.90810826923679,5.69313810372408
"Eps8l3",4.52358434901929,4.49244633878139,4.82793433401409,4.36908380812222,4.7962069712205,4.65911812447756,4.64701085534084,4.45364906852205
"Mrps12",9.35837735951748,9.02213946072305,9.34977821772598,9.19818017516553,9.73720542228159,9.73281383889978,9.50773524670915,9.59638694826857
"Nufip1",6.46818968254987,6.3833937772649,5.86363504135535,6.27339690348273,6.47704834249772,6.31425948236158,6.01563828346095,6.28390029465484
"Cyp11a1",4.52318191267616,4.4258122814308,4.65406141361401,4.52641817206915,4.45209828605742,4.5967196758899,4.54294307437556,4.49447635080445
"Hrh3",6.29749636096757,6.29117392321779,6.36375473178031,6.36375473178031,6.36375473178031,6.29930976372967,6.08363334841276,6.20660349150233
"Nme2",12.6717605722941,12.60856047274,12.3538971240718,12.4741496752775,12.3596677613668,12.2382621646309,12.2600612452317,12.5100154334652
"Cse1l",8.54244611416907,8.73977278038945,8.51881875615164,8.56957235671073,8.60439014065306,8.67290686715416,8.63207914025206,8.57681173623069
"Gne",7.0069819523789,6.95316795394203,6.81097841096457,6.96863361946676,6.46054698083727,6.79285756428501,7.04313175554748,7.05426980726076
"Mrpl2",10.4598006472556,10.5331801982689,10.4496487548831,10.5334673755903,10.5993481099138,10.5780506202157,10.5299434103701,10.5752172043858
"Hpcal1",7.89397481346032,7.58003239248246,7.82543807465605,7.69722753554755,7.49971619811442,7.60876851848561,7.56598285330869,7.58274505834035
"Aadac",4.68077369424479,4.95071311964066,4.65940000231428,4.64109089568273,4.74521151185322,4.78385829000926,4.89585879521609,4.54168791779109
"Gab1",6.90891527950522,7.09707548021592,6.75674942458887,7.00095029562293,6.84645914996394,6.72924746785131,7.2208844683761,7.38886371122183
"Ptgis",7.27449034943776,7.23499777468393,7.13975802156558,7.27356344414527,7.08979409160869,7.05038643831284,7.40562057962259,7.09635737445956
"Eif2s2",9.59526505077538,9.74132667276623,9.50009627317517,9.63015445479165,9.52482253821389,9.41033431207008,9.34950835782507,9.48360913065462
"Tyr",4.56684289183915,4.74064154654227,4.80105062223692,4.75335226346788,4.70119588056138,4.84377794039725,4.82843342750273,4.72344561346899
"Psmb6",10.9830617874668,11.066188776044,10.94628433447,10.8353395658686,10.9962797040504,10.9487618744349,10.7544050203397,10.9891223987911
"Cxcl12",8.8798728009982,8.39720493733795,8.0862366925636,8.42571422377141,8.64554600227957,8.39199563584457,8.12311417641521,8.43032347695709
"Ube2j1",8.10671394116609,8.02466633054262,8.11119603780215,7.955206686541,8.0995426991581,7.89398521538953,7.86186317730267,7.95897313814812
"Pdk2",10.2497443308356,10.2346982990978,10.5136756895747,10.6423387588736,10.3180151183891,10.1458901249646,10.2069817310128,10.4616174687412
"Smc6",6.96628132173572,6.97606773375092,6.97270465267443,7.15340696554519,7.18753636411225,7.1297458705521,7.31221878524799,7.25191793415559
"Dusp1",10.8012742727568,10.36568925691,9.1244850423039,9.23109538950333,10.0147228108886,10.4841861759176,10.9574336491399,8.8829813705815
"Angpt2",5.60199788823826,5.62751774662562,5.49755903792365,5.45541478224887,5.41837212898745,5.46116692364617,5.34406363751306,5.3570289504535
"Cplx1",6.93774165891181,6.9675735015562,7.10784079922615,6.90031697000654,6.89364532523394,6.9768585641071,6.98510152440216,6.84156639816436
"Foxm1",6.05015124955362,5.88946594937933,5.87396171031391,5.87891992300732,6.05406067696679,6.04465423458984,5.99673140796918,5.88278341798306
"E2f6",8.1435995382472,8.3781137001396,8.40125555504254,8.55850796115279,8.3819407946445,8.46659653340789,8.22086631868221,8.57013409752449
"Gpn2",6.96558864194967,7.01597072445918,6.98815579098512,7.09336083267395,6.880474076099,7.15105155903284,6.9726838783485,6.75740435790177
"Vil1",4.40276814701229,4.79368835669318,4.32763915379024,4.48470078856839,4.09336469937558,4.17686751058963,4.35995915529115,4.06353659329324
"Kank3",8.19799266415288,7.94676082826325,7.75940477444334,7.87737251793779,7.42724105334065,7.40625225104732,7.26570837915431,7.92314487116337
"Tmub1",7.16981940031554,7.07632211095591,7.33225196279959,7.36044460938247,7.31363912851745,7.18759733525472,7.17846637031574,7.12483265914443
"Cdo1",12.7081623566985,12.8405866200906,12.7867765241726,12.9047060020747,12.9011402489854,12.6769589876108,12.7158069479598,12.8867865038571
"Rpp25",4.30275332965131,4.33130364775351,4.40899466674355,4.44983100463519,4.36570541334727,4.42879054672577,4.41555688869934,4.45940446948426
"Gm10913",10.8068742925254,10.8148336540127,10.7070179185164,10.5866660537553,10.8353233787848,10.7972841063717,10.7467632023532,10.7949400477895
"Mrpl40",9.41662308499261,9.52214718622905,9.63789837828185,9.68636990834559,9.66575818125855,9.66949082440551,9.6504974032,9.46045200543061
"Dnajc5",8.28577796424117,8.22002456887937,8.16303869423315,8.11476098953862,8.26492185193811,8.24353505009293,8.03799007303528,8.18738763779323
"Rgn",4.24563697429766,4.69757223286809,4.94055843365543,4.70357804811437,4.42532159493882,4.63279574984622,5.16955947239632,4.32195478449874
"Mug-ps1",4.15780165372511,4.58374790159236,4.40532529928676,4.10893437483202,4.31746724519472,4.4880981687489,4.70970005815339,4.23384282189731
"Rassf1",9.27882957338447,9.45083039621135,9.29013061689923,9.12329863772299,9.22273453779599,9.1618041860002,9.25873373008102,8.9122181173967
"Msra",9.20586392872851,9.06340209249971,9.29872520726704,9.18188845235657,8.91561217174962,9.08102319357073,9.09044459835093,8.98550896895765
"Zdhhc12",7.34828332844809,7.6098170772,7.75519564494396,7.68098921345202,7.28823285618978,7.52556175991178,7.75422765226365,7.58567195187805
"Rem2",5.51157619939706,5.78511998059803,5.81193115015039,5.62105796563475,5.50771904733969,5.69530820310193,5.61430023723828,5.5171442066699
"Traf5",5.5273847331829,5.46884351949563,5.44395210109993,5.54382558693956,5.68110134045131,5.37753622595926,5.57105209334322,5.4934654486681
"Icam2",7.98643448694257,7.36528878711808,7.61015892049379,7.63600586894182,7.67326829433431,7.40058566000438,7.18496041478798,7.53430941980373
"Hsd17b7",6.05732116036404,6.63527249360415,6.54813988606629,6.311602072119,6.36707300719767,6.46174478054675,6.44568909129949,6.11071438351964
"Senp3",9.41047869990904,9.3473749489409,9.33909127532135,9.41058448459474,9.66798026910462,9.42037481410273,9.20565217355535,9.20687768487256
"Scand1",9.42545133191961,9.23888022483941,8.81706999043977,9.43391233153663,9.45974440773563,9.63092329735125,9.55485050827224,9.37637243914663
"Mrps16",11.1737222900779,10.8845377107804,11.179600743186,11.23026847144,11.3399171267173,11.2898235743931,11.3171434966444,11.2205418762657
"Ltbp1",5.16336774057558,4.82960746707449,5.01873639998752,5.33668239498652,4.93353081082857,4.69761704469884,4.9754309903769,4.94271754744539
"Mapk13",4.84709358688746,4.95567366458283,5.14618964326774,4.94823503494449,4.88638353032478,4.89541009229351,4.91507769871831,4.98478272962373
"Reg3g",4.44405550113647,4.69475552519276,4.68922232659126,4.45226951326944,4.51243158042942,4.59823042281926,4.57856845434306,4.70078470295837
"Ocln",3.76683237598835,3.66717536705339,3.6301370381313,3.73595048149752,3.84997724869424,3.69477557969032,3.90206093757975,3.6627569459082
"Sh2b1",9.40260888635866,9.39048190752621,9.42328265630292,9.28640842512424,9.58366969519316,9.28132431554031,9.21625137763394,9.27496140366252
"Zhx1",8.16282371997561,7.96703859538796,8.5477389993152,8.11093519213436,8.50398629346818,8.5148162126583,8.26463128770667,8.29158596992085
"Evc",5.52594174058065,5.45966525073849,5.75634940019891,5.40386545445835,5.58296021410051,5.62577643996138,5.67069104331693,5.56714713350929
"Dlx2",4.19050590338649,4.38724141499514,4.24104503341128,4.16054575507083,4.13078642840071,4.27696505605221,4.29235366165698,4.23844440811619
"Hp",12.8915567836125,12.6168994587681,12.5609817338272,12.4432869500811,12.4974870264414,12.9551734707241,12.458141351368,12.6756581674633
"Emc6",10.8728842674512,10.8903778334787,11.0521698283195,10.8650890170348,11.1902606673473,11.2643242767874,11.002668840415,10.8420233426286
"Lgmn",7.94116636328653,7.75541305503601,7.85009905409379,7.99643659820336,8.00439453446272,7.9815974197873,7.60554507678319,7.89560654422113
"Gtf2e2",7.89150765128249,7.77303123962693,7.63110253576065,7.53784132389,7.58224489588082,7.58227154547756,7.64584112619013,7.59513325698044
"Gata3",4.15295697653072,4.10823923495738,4.19518473468965,4.14665554793132,4.12070941767056,4.05909738321287,4.08860873456054,3.96781712105723
"Klf2",9.74150463755378,8.70555308014885,8.52902228591948,8.60509492097703,8.65508466198212,8.73636911935807,8.2211780338522,8.4653300854756
"Fcrls",6.31439871251381,5.74324221538774,5.80176448149073,5.73548264344482,5.81135372972218,5.89915368046271,5.95164250559969,5.82901662468051
"Ncor2",7.43130507885485,7.49575059756361,7.10221210128447,7.28776871973023,7.22398451615773,7.52836786295908,7.3390722964499,7.37779282776323
"Akr1b8",8.67289919653695,9.16565522488336,8.77014254566037,9.16287516731288,9.05965324834557,8.9901132413356,8.73462671367798,9.18038559815781
"Ctnna2",4.04974123072455,4.20384215947476,3.98487348682381,4.04420848065351,4.04710680694023,4.04420848065351,4.23933120614716,4.03108989704438
"Pigf",7.17071145658944,6.96801896120073,6.7109994458091,7.03828285643157,6.87554835825321,6.93031167973821,6.95141213282934,7.10543828617478
"Rad51ap1",4.31503682380383,4.22523014423033,4.38222874098786,4.34673991937896,4.37783242568723,4.21034707228782,4.27080949312318,4.43068234422957
"Tango2",7.60362241372957,7.42985778782371,7.63862039338532,7.7995781612161,7.45961382935053,7.55284405450088,7.77941279501435,7.63768290946477
"Cpxm1",5.24411916754968,5.34609562344132,4.75642342167356,4.8529868048004,4.86261077825344,5.12206031306321,4.94133753689429,5.00316342516367
"Ttc23",6.52619075306747,6.66907269964406,6.5454278748237,6.77017499494823,6.63326888350008,6.61262084102479,6.92183391693309,6.86468264351186
"Sep15",11.0527982251673,11.2770596432666,11.3874158576282,11.2770596432666,11.2125778498705,11.3543825688421,11.2585477792658,11.2479334455656
"Cdh16",5.72000079086739,5.78810118067175,5.99985646724579,5.81134892547791,5.59232905781409,5.76123377801783,5.65146583593643,5.52792640007686
"Ppap2b",9.71757292911625,9.79831572075923,8.61306753125617,9.0755109713261,9.33147421302572,9.24211359392659,9.04757230513399,9.20448824803397
"Atp4b",7.61119650838552,7.76755952902338,7.59634259170928,7.53560393147266,7.29427620688029,7.68791864351222,7.44126501372891,7.52721307429013
"C1qtnf1",5.77682305024367,6.07548813454871,5.88465164255399,5.50756734233694,5.8178477019132,5.73816248033244,5.76052569026026,5.91030070000635
"Zfp524",7.26308446723454,7.04979519596817,7.29113661769567,7.09995369398481,7.29367837050203,7.24336385440459,7.11841434099421,7.20583048290894
"Med30",8.99608708001005,9.14043613862535,9.05507957614748,9.27584840527557,9.10552408779123,9.30801302159706,9.28679561919419,9.22901344118103
"Cd302",9.34991943457061,9.29406552609545,9.09305384054252,8.93153385189299,9.35474217265613,9.45216750766523,9.60195348107661,9.73481934215507
"Prkra",7.52986817684323,7.48864177263161,7.62533091703941,7.76963376965066,7.25979183909755,7.39569469730717,7.87200026455932,7.99631981905116
"Twist2",5.72156140611106,5.86365602711814,5.82699015129179,5.93590168226759,5.92963502865287,5.89791489726538,5.92490962992835,5.56142616228669
"Hoxa5",7.55793669782867,8.26741126099561,8.35859300845548,8.40289587875267,9.11672784900087,8.87901494251293,9.06266869700746,9.3300571207322
"Kcnn2",4.80420920216263,5.24934961334943,4.90788465466382,4.78723759140168,4.75936556339899,4.79942897290836,4.53474044591047,4.85941745276782
"Hdac6",7.93986085025817,7.81585263175877,7.92298553657367,8.32395937644544,8.13035011348664,8.0253677171185,8.22158151480082,8.1112481073654
"F13a1",7.69663904106395,7.23451808573999,7.43625347099798,7.31302458650558,7.25799270485736,7.33082816308326,7.59665961796113,7.16825291108055
"3010026O09Rik",5.66890954177528,6.00200372857324,6.07791953092147,5.84056998431745,5.74472145760408,5.88366177025873,6.3844746759567,5.93845315550473
"F2rl1",4.84237961191042,4.65197988521543,4.56337647102272,4.49096777942795,4.62010144266459,4.64339878294395,4.57045934857179,4.70923234216577
"Krt16",4.24807974770384,4.30806448236184,4.24807974770384,4.13768286582683,4.27257865411834,4.26432804334645,4.09408233185522,4.30382019347695
"Pcdhb17",5.68173170453636,5.80439043767551,5.13215548787288,5.55144788020843,5.48696145039832,5.64754197802459,5.37597844183727,5.75093177124539
"Ndufa10",12.2164799549983,12.2930750572426,12.3855081825363,12.3319687658449,12.2571379528127,12.2226148384613,12.221594090045,12.1438001241824
"Cdyl",6.35322089658954,6.30149822527145,6.411800407585,6.43559092615286,6.41890271826275,6.42334369717798,6.69253791940193,6.48081749997953
"Stx12",9.87875844168341,10.1143942262025,10.0741444070251,10.1303014319655,10.0883769656468,10.0170888618022,10.0088234182726,9.95834927383704
"Slc35b3",6.63357782652502,6.52737566197125,6.5871177191826,6.81651113524195,6.79517314744688,6.74612145151849,6.48802857652,6.57977586710204
"Rpa3",8.1365490620536,8.37523648481686,8.53421976214767,8.75512592789114,8.58543400460543,8.55615332722241,8.89065929942402,8.70474427780559
"Usp25",5.95310673409837,5.70309383172137,5.63003173081076,6.11984481967483,6.03131695847487,5.85455796166234,6.13786874167215,5.97697626148809
"Trim21",6.71839854934236,6.76052289595895,6.85570611211226,7.05093190599166,6.55776174481625,6.69943641886293,7.02836974019272,6.85054266895752
"Gng11",10.03505323408,10.0052660763414,9.53827294937093,9.64488221219572,9.80282595396702,9.62900738003498,9.40051466149845,9.82445148122495
"Nrp1",10.96815712875,10.5074573440535,10.4294828675621,10.7700165581826,11.0652974423767,10.7930643583681,10.3960529978682,10.8882577033636
"Pllp",6.12778905431855,6.14966766749144,6.38649454641155,6.12606903093407,6.06562896193797,6.17508322218774,6.13206103223281,6.05502316099066
"Kif3c",7.41539057822318,7.66210179509806,7.73628001589925,7.65719509611522,7.66852472634113,7.63978710621145,7.77088354241203,7.7396192213856
"2810004N23Rik",8.08984757478385,8.08733463724848,7.86973189121634,7.75797456996655,8.33865451984089,8.40803722300707,7.87096836731761,8.30687524939689
"Slc50a1",7.62800123466503,7.71308416174166,7.7378501233146,7.67523571677245,7.49634074569282,7.6080326982346,7.85900208665801,7.82435137647053
"Car4",8.90304286592348,8.2453930502622,8.65993167413,8.55247050676757,8.19716527621384,8.04101359967103,8.29331327706309,8.64098435389936
"Il1r1",7.55687378966043,7.43066555299994,7.19805198550664,7.05291132247708,7.1612056664439,7.26926668626012,7.10252617919555,7.05216349608824
"Chd3os",4.38016038173866,4.26222721009238,4.46418464135644,4.25289268868587,4.57769543761391,4.34735068782978,4.33407530401465,4.13384542868906
"Blm",5.41283896106815,5.42239381453467,5.13423737127345,5.39682203384017,4.94624379818584,5.15006203968202,5.55694487376937,5.34754472986339
"Cadps",3.79552415817855,3.85512780822747,4.00547310878887,3.77428694404928,3.83510206971148,3.82304261306571,4.03596782834509,3.81326608920187
"Stard10",8.47319887083441,8.26031114541896,8.31899066479404,8.52037431505179,8.48512738857189,8.57685854866219,8.77184386015661,8.68542766669043
"Ndufs4",9.96824635335163,10.1272522793684,10.0790382032669,10.1327280146826,9.94521565011338,10.0927367911136,10.1865490134534,9.98760110848668
"Plscr2",3.64562131450376,3.64634816751598,3.64271884017733,3.55993385380531,3.88478183579101,3.63751959678239,3.69983071682554,3.85204479480972
"Myh11",6.51929054641196,6.14593029183523,6.1937534533764,6.31309253007885,6.36665603274216,6.37628467833106,6.18015542159917,6.19002679869113
"Nfyc",9.15543744909586,9.15150268453815,9.08419706572989,9.09352492067432,9.26215076634171,9.24936955873199,9.09476573858424,9.13000109424091
"S100g",4.13202384068464,3.81875159712711,4.16153623452406,4.31380518681033,4.11759090890669,4.40917210513667,4.04768887976175,3.97610999608226
"Nipsnap3b",7.50826312293831,7.68744371334735,7.79160207837366,7.87264970406067,7.94232940624812,8.03302482884256,8.07677648345507,8.00486185242143
"Ftsj2",7.21434399128878,7.04214088206848,7.32890744500337,7.22993336685304,7.2777872927915,7.39788440202578,7.21404843221727,7.21544844975726
"Coprs",5.17552917866536,5.19514875454694,5.34210942848378,5.36942091728929,5.65870447653603,5.40622558786304,5.20016111659609,5.37541598922327
"Gria1",3.85611592760206,3.86905603337361,4.03758314854415,3.89138963268269,3.97523144591138,3.97152060859459,3.92695009755761,3.95327678797992
"Ren1",4.20047947863848,3.7506618106582,4.16536811322217,4.0333976275023,3.99598146207353,4.07241051832632,4.09471609996535,4.23685167847742
"Tfip11",6.99107993391323,6.93238847920268,6.77623285078919,6.85022209962017,6.97965355038095,7.01791895803911,6.74122696670056,6.7773510642187
"Tfap2c",4.43855122257691,4.71591673839481,4.5862180408758,4.58663389644857,4.58982815098588,4.6026284412256,4.67243950464118,4.54710429117895
"Ngef",5.69809537707449,5.47155199078152,5.41854012000388,5.31984713023705,5.41342300946796,5.37129594756041,5.32220694088917,5.22484400075583
"Bloc1s5",8.5629215523494,8.43687341468107,8.91508768062951,8.74222851487733,8.56592182947819,8.66507436058275,8.68021871101268,8.69516372553227
"Ghrl",4.6010733135202,4.76220278455148,4.88193365587992,4.70665735604689,4.5308856497157,4.73231696288069,4.75749156618889,4.45602421476641
"Tcl1b1",5.49921606505,5.59407090618648,5.70655817952447,5.62290341723862,5.7436055779568,5.69416710800905,5.63785886539822,5.5611219693552
"Klk6",4.80145596138696,5.02684121539435,4.86726905168645,4.86761950913324,4.84668014716593,5.02838416243435,5.05645035036967,4.79955051093214
"Cdrt4",4.93240309037846,5.0418886505592,5.20763118330077,4.95876218824263,4.89585729298721,4.95054819876541,5.10414888754626,4.92526103485128
"Ercc4",5.76176114592179,5.81723870501434,5.68451572294752,5.7536021831278,5.82731044848369,5.72994210418902,5.82768325757794,5.79876611003021
"Dusp22",7.80866286627198,7.80690671529481,7.96120448775605,8.15578838742747,7.73097464407695,7.8329482270007,8.04418753686964,7.92532632025629
"Dnase2a",9.41980463219476,9.11363409008023,9.07250686562712,9.5906792222724,9.34515194888936,8.7541303895748,9.10555273957545,9.52734944506696
"Acadl",12.5090816175641,12.6126267811728,12.6201222581231,12.6188067125343,12.3825318810775,12.3562402369871,12.3629972894934,12.4405118412338
"Myo1b",7.24387096246986,7.12771550192141,6.74218105561113,6.88993681953776,7.10703734566482,6.99615521275615,6.94881393061526,7.15003774552947
"Ina",4.80902418463814,4.82717259663346,4.99168796831537,4.68316779946654,4.86037918117347,4.8593236187662,4.97223989512824,4.6954342149898
"Pf4",7.40460922754541,7.34301093773932,7.19257392765321,7.37534523290175,7.3286632600736,7.51646087595333,7.63615519706119,7.45494508157637
"Rom1",6.35522034488528,6.30745792526889,6.9732041687046,6.95574858275114,6.63472887772913,6.37317123583565,6.25533870410953,6.1786499136207
"Lpo",4.83192774476541,4.98630193256576,4.96801377552787,4.75942942978099,4.90058659611303,4.69281577396398,4.85454463483729,4.79090165568676
